url,id,title,desc,tag,category,organization,num_of_downloads,updated_date,format,publication_date,update_frequency,updated_on_time,publication_type,num_of_files,num_of_visits,download_rate,download_rate_fixed,external
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012004,AD4002012004,物业管理企业基本信息,提供物业管理企业基本信息，包括企业名称、资质证书编号、资质等级、发证日期,物业管理企业,城市建设,上海市住房保障和房屋管理局,79,2015年01月20日更新,XLS,11/22/2012,每年,按时,普通公开,1,86,91.86%,275.58%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012003,AD4002012003,拆迁资质单位基本信息,提供拆迁资质单位基本信息，包括企业名称、资质证书编号、发证日期。,拆迁资质,城市建设,上海市住房保障和房屋管理局,555,2015年01月20日更新,XLS,11/22/2012,每年,按时,普通公开,1,380,146.05%,438.16%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012001,AD4002012001,房地产开发企业基本信息,提供房地产开发企业基本信息，包括房地产开发企业的组织名称、资质证书编号，资质等级以及资质证书发证日期等信息。,"开发企业,资质证书",城市建设,上海市住房保障和房屋管理局,2581,2015年01月20日更新,XLS,11/21/2012,每年,按时,普通公开,1,3056,84.46%,253.37%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002015002,AD4002015002,网上房地产一手房可售数据,摘要：住房出售套数、出售面积和普通住房出售套数、出售面积,一手房,民生服务,上海市住房保障和房屋管理局,42,2015年01月19日更新,XLS,1/12/2015,每年,未到更新时间,普通公开,1,77,54.55%,163.64%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002015001,AD4002015001,网上房地产二手房可售数据,摘要：住房出售套数，出售面积，普通住房出售套数、出售面积,二手房,民生服务,上海市住房保障和房屋管理局,33,2015年01月19日更新,XLS,1/12/2015,每年,未到更新时间,普通公开,1,69,47.83%,143.48%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012024,AD4002012024,全市房管局系统业务受理处信息,全市房管局系统业务受理处信息包括名称、地址、邮编、电话信息。,业务受理处,机构团体,上海市住房保障和房屋管理局,130,2015年01月19日更新,XLS,12/18/2012,每年,按时,普通公开,1,132,98.48%,295.45%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012021,AD4002012021,四高优秀小区信息,四高优秀小区信息包括区域、项目名称、备注等信息,四高优秀小区,城市建设,上海市住房保障和房屋管理局,188,2015年01月19日更新,XLS,12/14/2012,每年,按时,普通公开,1,168,111.90%,335.71%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012020,AD4002012020,房地产评估企业信息,包含房地产评估企业信息包括企业名称、法定代表人信息。,房地产评估企业,城市建设,上海市住房保障和房屋管理局,52,2015年01月19日更新,XLS,12/18/2012,每年,按时,普通公开,1,65,80.00%,240.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012019,AD4002012019,房地产交易中心名录,房地产交易中心名录包括单位、联系地址、邮政编码信息。,房地产交易中心,机构团体,上海市住房保障和房屋管理局,173,2015年01月19日更新,XLS,12/14/2012,每年,按时,普通公开,1,92,188.04%,564.13%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012018,AD4002012018,房屋质量检测人员信息,房屋质量检测人员信息包括姓名、性别、证书编号、资格类别等信息。,房屋质量检测人员,城市建设,上海市住房保障和房屋管理局,56,2015年01月19日更新,XLS,12/18/2012,每年,按时,普通公开,1,67,83.58%,250.75%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012017,AD4002012017,上海市房屋质量检测推荐单位信息,上海市房屋质量检测推荐单位信息包括检测单位名称、地址信息。,房屋质量检测,城市建设,上海市住房保障和房屋管理局,52,2015年01月19日更新,XLS,12/14/2012,每年,按时,普通公开,1,68,76.47%,229.41%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012015,AD4002012015,拆房安全管理办事机构名录,拆房安全管理办事机构名录包括区县、地址、邮编、联系电话信息。,拆房安全管理办事机构,机构团体,上海市住房保障和房屋管理局,58,2015年01月19日更新,XLS,12/18/2012,每年,按时,普通公开,1,68,85.29%,255.88%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012014,AD4002012014,市筹公租房申请受理点信息,市筹公租房申请受理点信息包括受理点名称、受理点地址、受理点电话等信息。,公租房申请受理点,机构团体,上海市住房保障和房屋管理局,116,2015年01月19日更新,XLS,12/14/2012,每年,按时,普通公开,1,101,114.85%,344.55%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012013,AD4002012013,区县住房保障中心名录,区县住房保障中心名录把提供保障中心名称、地址、邮编、电话等信息。,住房保障中心名录,机构团体,上海市住房保障和房屋管理局,66,2015年01月19日更新,XLS,12/14/2012,每年,按时,普通公开,1,84,78.57%,235.71%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AD4002012023,AD4002012023,区（县）房管部门名录,区（县）房管部门名录包括名称、地址、邮编等信息。,房管部门名录,机构团体,上海市住房保障和房屋管理局,90,2015年01月19日更新,XLS,12/14/2012,每年,按时,普通公开,1,88,102.27%,306.82%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG9002015014,AG9002015014,就业促进中心相关信息,市、区县两级就业促进中心的名称、地址、联系电话、服务时间、附近交通等相关服务信息,"机构名称,地址，联系电话,服务时间,附近交通",社会发展,上海市人力资源和社会保障局,74,2015年01月19日更新,XLSX,1/19/2015,每半年,未到更新时间,普通公开,1,95,77.89%,233.68%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AE9002014005,AE9002014005,上海市税收收入统计情况,按季度、分税种提供上海市全市税收收入统计情况，包含税收收入合计、各税种收入情况、出口退税情况等信息。,上海市税收收入统计情况,经济建设,上海市地方税务局,42,2015年01月16日更新,XLS,12/11/2014,每季度,不按时,普通公开,1,99,42.42%,127.27%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AE9002014007,AE9002014007,各直属税务分局对外服务窗口,提供上海市各直属税务分局对外服务窗口信息，包含对外服务窗口名称、详细地址、 联系电话等信息。,各直属税务分局对外服务窗口,机构团体,上海市地方税务局,77,2015年01月16日更新,XLS,12/11/2014,每年,按时,普通公开,1,75,102.67%,308.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AE9002014008,AE9002014008,各区县办税服务厅个人房产税专窗,提供上海市各区县办理个人房产税事项的办税服务厅信息，包含办税服务厅名称、办税服务厅地址、服务时间、咨询电话等信息。,各区县办税服务厅个人房产税专窗,民生服务,上海市地方税务局,30,2015年01月16日更新,XLS,12/11/2014,每年,按时,普通公开,1,67,44.78%,134.33%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AE9002014009,AE9002014009,上海市各区县税务局私房出租代征点信息,提供上海市各区县税务局私房出租代征点信息，包含所属区县、征收点名称、地址、电话、接听时间、责任部门等信息。,上海市各区县税务局私房出租代征点信息,民生服务,上海市地方税务局,28,2015年01月16日更新,XLS,12/11/2014,每年,按时,普通公开,1,72,38.89%,116.67%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AE9002014006,AE9002014006,各区县税务分局对外服务窗口,提供上海市各区县税务分局对外服务窗口信息，包含单位名称、办税服务厅地址、办税服务厅电话、接听时间、责任部门等信息。,各区县税务分局对外服务窗口，办税服务厅,机构团体,上海市地方税务局,77,2015年01月16日更新,XLS,12/11/2014,每年,按时,普通公开,1,80,96.25%,288.75%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015009,AC9002015009,上海旅游名牌产品名录,2014年至2015年上海旅游名牌产品名录，包含所述旅游企业、商标、产品名称、有效期、咨询电话等信息,旅游名牌产品,文化休闲,上海市旅游局,78,2015年01月16日更新,XLSX,1/16/2015,每年,未到更新时间,普通公开,1,93,83.87%,251.61%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015008,AC9002015008,上海旅游行业管理机构,上海各区县旅游行业管理机构名单，包括名称、地址、联系电话、传真、周边交通等内容,旅游行业管理机构,机构团体,上海市旅游局,54,2015年01月16日更新,XLSX,1/16/2015,每年,未到更新时间,普通公开,1,82,65.85%,197.56%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015007,AC9002015007,上海市A级景区名单,截至2014年底，上海市A级景区名单，包含景区名称、景区等级、联系电话、景区地址、周边交通、景区简介等信息,旅游，A级景区,文化休闲,上海市旅游局,24,2015年01月16日更新,XLS,1/16/2015,每年,未到更新时间,普通公开,1,91,26.37%,79.12%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015006,AC9002015006,上海市星级饭店名单,上海市星级饭店名单，包含星级饭店的名称、星级、地址、联系电话和所属区县等信息,旅游，星级饭店,文化休闲,上海市旅游局,83,2015年01月16日更新,XLSX,1/16/2015,每年,未到更新时间,普通公开,1,75,110.67%,332.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015005,AC9002015005,上海市领队人员名单,上海市领队人员名单，包含领队的姓名、性别、领队证号码、所属旅游企业等信息,旅游，领队,文化休闲,上海市旅游局,24,2015年01月16日更新,XLS,1/16/2015,每年,未到更新时间,普通公开,1,78,30.77%,92.31%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015004,AC9002015004,上海市导游人员名单,上海市导游人员姓名、性别、资格证号、服务语种、导游等级和所属旅行社等信息,旅游，导游,文化休闲,上海市旅游局,25,2015年01月16日更新,XLS,1/16/2015,每年,未到更新时间,普通公开,1,68,36.76%,110.29%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015003,AC9002015003,上海市旅行社名单,上海市现有旅行社名单，包含了旅行社名称、许可证号、地址、电话、等级等信息,旅行社，名称，许可证号，地址，电话，等级,文化休闲,上海市旅游局,25,2015年01月16日更新,XLS,1/16/2015,每年,未到更新时间,普通公开,1,72,34.72%,104.17%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC7002015001,AC7002015001,产品质量监督抽查信息,在商品生产制造环节，对生产企业的产品进行抽样检查，记录产品抽查的结果与具体情况。,"产品质量,监督抽查",经济建设,上海市质量技术监督局,28,2015年01月14日更新,XLSX,1/14/2015,每季度,不按时,特定公开,1,81,34.57%,103.70%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC7002015006,AC7002015006,企业监管信息,包括企业名称、组织机构代码、注册地址、生产地址、检查日期、处理措施,监管,经济建设,上海市质量技术监督局,209,2015年01月14日更新,XLSX,1/14/2015,每季度,不按时,特定公开,1,84,248.81%,746.43%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC7002015005,AC7002015005,质监局机构信息,包括质监局直属行政机构（各区县局）及直属事业单位，截止至2014年12月31日,质监机构,机构团体,上海市质量技术监督局,49,2015年01月14日更新,XLSX,1/14/2015,每年,未到更新时间,普通公开,1,71,69.01%,207.04%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC7002015004,AC7002015004,许可执业人员获证信息,包括获证人员姓名、出生年月、证书名称和作业类型（特种设备作业人员）,作业人员,经济建设,上海市质量技术监督局,24,2015年01月14日更新,XLSX,1/14/2015,每季度,不按时,特定公开,1,68,35.29%,105.88%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC7002015002,AC7002015002,检验检测机构信息,上海市各检验检测机构的信息，包括机构名称、地址、联系电话及工作范围,"检测机构,检验机构",机构团体,上海市质量技术监督局,187,2015年01月14日更新,XLSX,1/14/2015,每年,未到更新时间,特定公开,1,70,267.14%,801.43%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015002,AC9002015002,旅游集散中心,上海旅游集散总站及分站一览表，包括名称、地址、联系电话、周边交通,旅游，集散,文化休闲,上海市旅游局,72,2015年01月13日更新,XLSX,1/13/2015,每年,未到更新时间,普通公开,1,80,90.00%,270.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AH1002015007,AH1002015007,停车场（库、位）,包括了3221条上海停车场（库、位）的备案证号、地址、核定收费标准、时间、电话等信息,"上海停车场（库、位）的备案证号,地址,核定收费标准,时间,电话",道路交通,上海市交通委员会,44,2015年01月13日更新,XLSX,1/13/2015,每半年,未到更新时间,普通公开,1,143,30.77%,92.31%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC9002015001,AC9002015001,旅游咨询中心,上海全市17个区县旅游咨询服务中心（亭）一览表，包括名称、地址、电话、周边交通,旅游，咨询服务中心,文化休闲,上海市旅游局,86,2015年01月13日更新,XLS,1/13/2015,每年,未到更新时间,普通公开,1,86,100.00%,300.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AH1002015006,AH1002015006,停车场静态信息,上海全市停车场核定收费标准、营业时间、联系电话、车位数、停车场性质、入口地址、出口地址等信息,"停车场核定收费标准,营业时间,联系电话,车位数,停车场性质,入口地址,出口地址",道路交通,上海市交通委员会,30,2015年01月13日更新,XLSX,1/13/2015,每半年,未到更新时间,普通公开,1,103,29.13%,87.38%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AH2002015009,AH2002015009,自然保护区,上海市自然保护区数据，主要包括：名称、级别、主要保护对象、保护/规划面积、行政区域、建立规划时间等。,自然保护区,民生服务,上海市绿化和市容管理局,77,2015年01月13日更新,XLSX,1/13/2015,每年,未到更新时间,特定公开,1,69,111.59%,334.78%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AH2002015007,AH2002015007,湿地,上海市主要湿地。主要包括：湿地名称、面积、所属区县。上海市主要湿地。主要包括：湿地名称、面积、所属区县。,湿地,民生服务,上海市绿化和市容管理局,61,2015年01月13日更新,XLSX,1/13/2015,每年,未到更新时间,特定公开,1,71,85.92%,257.75%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AH1002015005,AH1002015005,公交线路首末班车时间,全市1470条公交线路的上行首末班车时刻表和下行首末班车时刻表,"公交线路,首班车,末班车，时刻表",道路交通,上海市交通委员会,18,2015年01月13日更新,XLSX,1/13/2015,每半年,未到更新时间,普通公开,1,87,20.69%,62.07%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AH2002015006,AH2002015006,车辆清洗点,本数据为机动车辆清洗点，为市容处管理范畴。现为备案制。包括名称、地址和所属区县。,车辆清洗点,民生服务,上海市绿化和市容管理局,51,2015年01月13日更新,XLSX,1/13/2015,每年,未到更新时间,特定公开,1,73,69.86%,209.59%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AH1002015004,AH1002015004,车辆统计信息,包括全市的公交、出租、驾培、客运、货运信息的车辆总数，供市民查询,公交、出租、驾培、客运、货运信息的车辆总数,道路交通,上海市交通委员会,33,2015年01月13日更新,XLSX,1/13/2015,每半年,未到更新时间,普通公开,1,105,31.43%,94.29%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AH1002015003,AH1002015003,机动车维修企业,包括上海地区的机动车维修的企业名称、经营地址、经营范围、联系电话等字段,"机动车维修的企业名称,经营地址,经营范围,联系电话",民生服务,上海市交通委员会,17,2015年01月13日更新,XLSX,1/13/2015,每半年,未到更新时间,普通公开,1,57,29.82%,89.47%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014008,AA9002014008,烈士陵园,本市烈士陵园的机构名称、所属区县、所属街道、地址、联系电话、机构性质、简介等信息。,烈士陵园,民生服务,上海市民政局,68,2015年01月13日更新,XLS,12/29/2014,每年,未到更新时间,普通公开,1,90,75.56%,226.67%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015022,AB6002015022,上海市技术进出口交易会亮点企业情况,上海市技术进出口交易会亮点企业情况数据产品主要发布了上海市技术进出口交易会亮点项目名称、亮点、基本情况、本届上交会特色展品（技术）等信息。,"技术进出口,亮点企业",经济建设,上海市商务委员会,24,2015年01月05日更新,XLSX,1/5/2015,每年,未到更新时间,普通公开,1,73,32.88%,98.63%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015021,AB6002015021,上海主要国际展览会信息,上海主要国际展览会信息数据产品主要发布了上海市主要国际展览会名称、计划办展时间、展览场地等信息。,国际展览会,经济建设,上海市商务委员会,12,2015年01月05日更新,XLSX,1/5/2015,每半年,未到更新时间,普通公开,1,80,15.00%,45.00%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015020,AB6002015020,上海主要展馆信息,上海主要展馆信息数据产品主要发布了上海市主要展馆名称、地理位置、场馆介绍等信息。,展馆,经济建设,上海市商务委员会,11,2015年01月05日更新,XLSX,1/5/2015,每年,未到更新时间,普通公开,1,79,13.92%,41.77%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015019,AB6002015019,再生资源回收网点备案信息,再生资源回收网点备案信息数据产品主要发布了上海市再生资源回收网点名称、所属区县、经营地址、联系人、联系电话等信息。,"再生资源,回收网点",资源环境,上海市商务委员会,16,2015年01月05日更新,XLSX,1/5/2015,每季度,不按时,普通公开,1,114,14.04%,42.11%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015018,AB6002015018,上海市消费指数信息,上海市消费指数信息数据产品主要发布了上海市每月消费市场指数的信息。,消费指数,经济建设,上海市商务委员会,7,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,48,14.58%,43.75%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015017,AB6002015017,上海对外直接投资核准额,上海对外直接投资核准额数据产品主要发布了上海市对外直接投资核准投资总额及核准中方投资额情况。,对外直接投资,经济建设,上海市商务委员会,6,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,46,13.04%,39.13%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015016,AB6002015016,上海对外劳务合作派遣人数、月末在外人数,上海对外劳务合作派遣人数、月末在外人数数据产品主要发布了上海市对外劳务合作派遣人员情况。,劳务合作,社会发展,上海市商务委员会,8,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,67,11.94%,35.82%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015015,AB6002015015,上海对外承包工程完成营业额、新签合同额,上海对外承包工程完成营业额、新签合同额数据产品主要发布了上海市对外承包工程新签合同及完成情况。,对外承包工程,经济建设,上海市商务委员会,6,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,51,11.76%,35.29%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015013,AB6002015013,上海市粮食批发行情,上海市粮食批发行情数据产品主要发布了上海市粮食批发行情的信息。,粮食批发,民生服务,上海市商务委员会,11,2015年01月05日更新,XLSX,1/5/2015,每周,不按时,普通公开,1,67,16.42%,49.25%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015012,AB6002015012,上海市活鸡批发行情,上海市活鸡批发行情数据产品主要发布了上海市活鸡批发行情的信息。,活鸡批发,民生服务,上海市商务委员会,14,2015年01月05日更新,XLSX,1/5/2015,每周,不按时,普通公开,1,75,18.67%,56.00%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015011,AB6002015011,上海市肉品批发行情,上海市肉品批发行情数据产品主要发布了上海市肉品批发行情的信息。,肉品批发,民生服务,上海市商务委员会,10,2015年01月05日更新,XLSX,1/5/2015,每周,不按时,普通公开,1,43,23.26%,69.77%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015010,AB6002015010,上海市货物贸易出口情况,上海市货物贸易出口情况数据产品发布了上海市货物贸易当月出口额、当月出口同比、当年累计出口额、当年累计出口同比等情况。,"贸易,出口",经济建设,上海市商务委员会,8,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,55,14.55%,43.64%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015009,AB6002015009,上海市货物贸易进口情况,上海市货物贸易进口情况数据产品主要发布了上海市货物贸易当月进口额、当月进口同比、当年累计进口额、当年累计进口同比等情况。,"贸易,进口",经济建设,上海市商务委员会,7,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,50,14.00%,42.00%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015008,AB6002015008,上海外商第三产业合同投资情况,上海外商第三产业合同投资情况数据产品主要发布了上海市外商第三产业合同投资近金额、同比增长等数据信息。,"外商,第三产业,合同投资",经济建设,上海市商务委员会,5,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,45,11.11%,33.33%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015007,AB6002015007,上海市外商实际投资情况,上海市外商实际投资情况数据产品主要发布了上海市外商实际投资金额、同比增长等数据信息。,"外商,投资",经济建设,上海市商务委员会,9,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,66,13.64%,40.91%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015006,AB6002015006,上海市外商合同投资情况,上海市外商合同投资情况数据产品主要发布了上海市外商投资合同金额、同比增长等数据信息。,"外商,合同投资",经济建设,上海市商务委员会,7,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,57,12.28%,36.84%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB6002015005,AB6002015005,上海社会消费品零售情况,上海社会消费品零售情况数据产品主要发布了上海市历年以来社会消费品零售总额的情况。,"社会消费品,零售",经济建设,上海市商务委员会,8,2015年01月05日更新,XLSX,1/5/2015,每月,不按时,普通公开,1,58,13.79%,41.38%,外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB9002015004,AB9002015004,海洋经济统计数据,年度海洋经济运行监测、海洋经济分析评估信息主要统计历年全国及上海海洋生产总值,海洋经济，分析评估，统计信息,资源环境,上海市水务局,50,2015年01月04日更新,XLS,1/4/2015,每年,未到更新时间,普通公开,1,120,41.67%,125.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB7002014011,AB7002014011,上海市文化产业园区情况一览表,提供上海市国家级文化产业示范园区和基地名单及上海市文化产业园区名单，含园区地址、概况、电话等信息,文化，产业园区,文化休闲,上海市文化广播影视管理局,34,2014年12月31日更新,XLS,12/31/2014,每年,未到更新时间,普通公开,1,111,30.63%,91.89%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB7002014010,AB7002014010,上海市各类演出场所情况一览表,提供上海市各类演出场所的名称、地址、联系电话等各类信息，按主要演出场所、大型演出活动场馆、主要书场等排列,演出，场所,文化休闲,上海市文化广播影视管理局,32,2014年12月31日更新,XLS,12/31/2014,每年,未到更新时间,普通公开,1,89,35.96%,107.87%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB7002014007,AB7002014007,上海各区县受理窗口情况一览表（文化）,提供上海各区县有关文化的各类行政审批受理窗口的名称、地址、电话等各类信息,行政审批   受理,文化休闲,上海市文化广播影视管理局,34,2014年12月31日更新,XLS,12/31/2014,每年,未到更新时间,普通公开,1,89,38.20%,114.61%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB7002014005,AB7002014005,上海市电影院情况一览表,提供上海市各电影院的名称、地址、联系电话等各类信息，按各区县排列,电影院,文化休闲,上海市文化广播影视管理局,91,2014年12月31日更新,XLSX,12/31/2014,每年,未到更新时间,普通公开,1,87,104.60%,313.79%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB7002014001,AB7002014001,上海各类博物馆情况一览表,提供上海市各类博物馆名称、地址、联系电话、开放情况等信息，按区县分别排列,博物馆,文化休闲,上海市文化广播影视管理局,84,2014年12月31日更新,XLS,12/31/2014,每年,未到更新时间,普通公开,1,113,74.34%,223.01%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014018,AA9002014018,精神卫生中心,上海民政精神卫生中心的名称、区县、地址、邮编、联系电话、服务范围、机构性质等信息。,精神卫生中心,卫生健康,上海市民政局,70,2014年12月31日更新,XLS,12/31/2014,每年,未到更新时间,普通公开,1,86,81.40%,244.19%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014011,AA9002014011,骨灰堂,本市骨灰堂的名称、地址、邮编、联系电话、联系人、所属区县、所属街镇、机构性质、建造状态、服务范围、荣誉资质、便民服务等信息。,骨灰堂,民生服务,上海市民政局,29,2014年12月31日更新,XLS,12/29/2014,每半年,未到更新时间,普通公开,1,70,41.43%,124.29%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014010,AA9002014010,殡仪馆,本市殡仪馆的机构名称、地址、邮编、电话、联系人、所属区县、所属街镇、机构性质、建造状态、服务范围、资质荣誉、便民服务等信息,殡仪馆,民生服务,上海市民政局,37,2014年12月31日更新,XLS,12/29/2014,每半年,未到更新时间,普通公开,1,69,53.62%,160.87%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014017,AA9002014017,社区事务受理中心,本市社区事务受理中心的所在区县、所在街道、地址、联系电话、工作时间等信息。,社区事务受理中心,机构团体,上海市民政局,84,2014年12月31日更新,XLSX,12/31/2014,每半年,未到更新时间,普通公开,1,78,107.69%,323.08%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA6002014005,AA6002014005,宗教场所,上海市佛教、道教场所名称、宗教教别、行政区域、地址、负责人、联系电话、情况简介等,宗教场所,民生服务,上海市民族和宗教事务委员会,17,2014年12月30日更新,XLS,12/30/2014,每年,未到更新时间,普通公开,1,70,24.29%,72.86%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014016,AA9002014016,经常性社会救助接收点,经常性社会救助接收点的机构地址、所属区县、所属街道、地址、联系电话、联系人等信息。,经常性社会救助接收点,民生服务,上海市民政局,20,2014年12月29日更新,XLS,12/29/2014,每半年,未到更新时间,普通公开,1,79,25.32%,75.95%,非外链
